ObjectID,Offense,Day of week,Date,Time,Lattitude,Longitude
22294,THEFT,Thursday,02/05/2015,12:30,41.8988944,-87.661581218
22295,THEFT,Wednesday,02/04/2015,19:00,41.810039876,-87.613838562
22296,THEFT,Wednesday,02/04/2015,05:30,41.842039341,-87.619766738
22297,ASSAULT,Thursday,02/05/2015,14:50,41.841968077,-87.635412338
22298,BATTERY,Thursday,02/05/2015,15:45,41.752843891,-87.556998643
22299,ROBBERY,Wednesday,02/04/2015,00:05,41.773191026,-87.600598419
22300,ASSAULT,Thursday,02/05/2015,15:00,41.975847684,-87.787870657
22301,THEFT,Thursday,02/05/2015,15:45,41.689822161,-87.626540588
22302,THEFT,Tuesday,02/03/2015,14:30,41.717962566,-87.63282911
22303,THEFT,Thursday,01/15/2015,12:00,41.752860845,-87.57723557
22304,THEFT,Friday,01/30/2015,20:00,41.923271522,-87.689873276
22305,THEFT,Wednesday,02/04/2015,20:30,41.919588922,-87.697784419
22306,THEFT,Thursday,02/05/2015,09:30,41.879334754,-87.758386733
22307,ROBBERY,Monday,02/02/2015,19:00,41.870733482,-87.705817327
22308,ASSAULT,Thursday,02/05/2015,10:40,41.783160454,-87.644872172
22309,ASSAULT,Thursday,02/05/2015,09:30,41.723933773,-87.660307721
22310,THEFT,Thursday,02/05/2015,00:30,41.743221688,-87.603797392
22311,THEFT,Thursday,02/05/2015,07:00,41.921421132,-87.729127776
22312,THEFT,Tuesday,02/03/2015,17:30,41.728282001,-87.548058952
22313,THEFT,Wednesday,02/04/2015,23:00,41.971851139,-87.731126268
22314,THEFT,Wednesday,02/04/2015,19:30,41.812139945,-87.61966951
22315,BATTERY,Thursday,02/05/2015,08:35,41.876873418,-87.632003363
22316,THEFT,Tuesday,02/03/2015,18:00,41.756344792,-87.569981923
22317,THEFT,Tuesday,02/03/2015,15:00,41.979684077,-87.678669423
22318,THEFT,Thursday,02/05/2015,02:00,41.752428735,-87.618187424
22319,THEFT,Wednesday,02/04/2015,22:15,41.947895369,-87.672473584
22320,THEFT,Wednesday,02/04/2015,21:00,41.927673568,-87.651875519
22321,THEFT,Wednesday,02/04/2015,18:00,41.821132692,-87.605635885
22322,THEFT,Wednesday,02/04/2015,23:15,41.928989477,-87.654896975
22323,THEFT,Wednesday,02/04/2015,18:15,41.891160625,-87.759665314
22324,BATTERY,Wednesday,02/04/2015,22:30,41.808042175,-87.677104058
22325,ROBBERY,Thursday,02/05/2015,01:05,41.894153039,-87.711394985
22326,THEFT,Thursday,02/05/2015,00:30,41.886344983,-87.711775535
22327,THEFT,Wednesday,02/04/2015,19:00,41.749632061,-87.585815728
22328,BATTERY,Wednesday,02/04/2015,22:48,41.708210117,-87.554514499
22329,WEAPONS VIOLATION,Wednesday,02/04/2015,17:19,41.80983363,-87.634213333
22330,BATTERY,Wednesday,02/04/2015,19:50,41.842111305,-87.707407227
22331,THEFT,Wednesday,02/04/2015,18:20,41.953230377,-87.763119891
22332,BATTERY,Wednesday,02/04/2015,21:07,41.999443203,-87.696394433
22333,BATTERY,Wednesday,02/04/2015,19:20,41.854797044,-87.630838747
22334,BATTERY,Wednesday,02/04/2015,19:47,41.807951925,-87.660085612
22335,THEFT,Sunday,02/01/2015,18:00,41.858327334,-87.641886053
22336,WEAPONS VIOLATION,Wednesday,02/04/2015,12:41,41.875018944,-87.676669037
22337,WEAPONS VIOLATION,Wednesday,02/04/2015,15:20,41.746172076,-87.574184625
22338,THEFT,Wednesday,02/04/2015,17:36,41.725232669,-87.538421453
22339,THEFT,Saturday,01/31/2015,20:00,41.949021006,-87.716456875
22340,THEFT,Wednesday,02/04/2015,19:06,41.783488881,-87.599509543
22341,ASSAULT,Wednesday,02/04/2015,17:00,41.697458731,-87.560740913
22342,BATTERY,Wednesday,02/04/2015,17:25,41.774774867,-87.675001677
22343,THEFT,Tuesday,02/03/2015,22:00,41.948664326,-87.680247784
22344,BATTERY,Wednesday,02/04/2015,17:33,41.876527017,-87.656597758
22345,THEFT,Monday,02/02/2015,17:00,41.874987248,-87.685584489
22346,THEFT,Tuesday,02/03/2015,22:30,41.950371292,-87.689001589
22347,THEFT,Wednesday,02/04/2015,15:00,41.879612864,-87.681494834
22348,THEFT,Wednesday,02/04/2015,16:00,41.745869517,-87.552784306
22349,ROBBERY,Wednesday,02/04/2015,13:00,41.75091483,-87.597905386
22350,THEFT,Tuesday,02/03/2015,22:30,41.812719607,-87.606637175
22351,BATTERY,Wednesday,02/04/2015,13:05,41.889901967,-87.665891646
22352,ASSAULT,Sunday,02/01/2015,17:15,41.933285471,-87.752191281
22353,THEFT,Tuesday,02/03/2015,21:30,41.97584897,-87.748012884
22354,THEFT,Tuesday,02/03/2015,20:00,41.936860407,-87.676696562
22355,ASSAULT,Sunday,02/01/2015,09:00,41.857651796,-87.676883445
22356,BATTERY,Wednesday,02/04/2015,07:30,41.877825357,-87.738439452
22357,THEFT,Monday,02/02/2015,22:40,41.812929581,-87.693124786
22358,THEFT,Saturday,01/31/2015,16:30,41.894803999,-87.633305784
22359,THEFT,Thursday,01/29/2015,01:30,41.727242085,-87.665251715
22360,ROBBERY,Wednesday,02/04/2015,08:30,41.797634013,-87.668668926
22361,ASSAULT,Wednesday,02/04/2015,08:50,41.874574905,-87.754845736
22362,THEFT,Wednesday,02/04/2015,07:30,41.877578699,-87.641050665
22363,THEFT,Tuesday,02/03/2015,22:00,42.013757466,-87.705465781
22364,BATTERY,Wednesday,02/04/2015,05:55,41.936541814,-87.642511945
22365,THEFT,Tuesday,02/03/2015,18:15,41.938742274,-87.671799929
22366,THEFT,Wednesday,02/04/2015,08:30,41.923270219,-87.690130509
22367,THEFT,Tuesday,02/03/2015,22:30,41.728396815,-87.628847181
22368,THEFT,Tuesday,02/03/2015,23:00,41.756298891,-87.561468638
22369,THEFT,Tuesday,02/03/2015,21:00,41.749712428,-87.71270322
22370,ASSAULT,Wednesday,02/04/2015,08:20,41.855685975,-87.653143151
22371,ASSAULT,Wednesday,02/04/2015,08:45,41.934890132,-87.769104866
22372,THEFT,Wednesday,02/04/2015,00:05,41.839816207,-87.617516172
22373,ROBBERY,Tuesday,02/03/2015,20:10,41.743240382,-87.60501372
22374,THEFT,Wednesday,02/04/2015,02:00,41.980176634,-87.767175266
22375,THEFT,Tuesday,02/03/2015,23:00,41.992652074,-87.678481369
22376,ASSAULT,Tuesday,02/03/2015,23:33,41.876788256,-87.745411005
22377,WEAPONS VIOLATION,Tuesday,02/03/2015,23:16,41.804399993,-87.677012853
22378,BATTERY,Tuesday,02/03/2015,17:00,41.911552652,-87.774042425
22379,WEAPONS VIOLATION,Tuesday,02/03/2015,23:05,41.793558822,-87.673441649
22380,BATTERY,Tuesday,02/03/2015,21:45,41.807849516,-87.594745687
22381,BATTERY,Tuesday,02/03/2015,19:02,41.96201606,-87.729067962
22382,THEFT,Tuesday,02/03/2015,20:39,41.891704467,-87.725096094
22383,WEAPONS VIOLATION,Tuesday,02/03/2015,18:40,41.7776658,-87.703106855
22384,BATTERY,Tuesday,02/03/2015,19:40,41.755975193,-87.653584966
22385,BATTERY,Tuesday,02/03/2015,18:50,41.654579038,-87.538679721
22386,ASSAULT,Tuesday,02/03/2015,18:30,41.942746559,-87.726537284
22387,THEFT,Tuesday,02/03/2015,05:20,41.816923252,-87.688352672
22388,ASSAULT,Tuesday,02/03/2015,19:21,41.928636793,-87.759840477
22389,THEFT,Tuesday,02/03/2015,10:30,41.784653038,-87.689299529
22390,ASSAULT,Monday,02/02/2015,17:30,41.896004819,-87.729800816
22391,THEFT,Tuesday,02/03/2015,18:15,41.808725426,-87.601682827
22392,THEFT,Saturday,01/31/2015,22:30,41.909152038,-87.652675042
22393,ASSAULT,Tuesday,02/03/2015,16:30,41.766346881,-87.650510029
22394,THEFT,Saturday,01/31/2015,04:30,41.712802576,-87.569413222
22395,ASSAULT,Tuesday,02/03/2015,17:26,41.734690585,-87.551369893
22396,THEFT,Sunday,02/01/2015,09:00,41.751565425,-87.579306695
22397,ASSAULT,Tuesday,02/03/2015,16:33,41.731333727,-87.551286046
22398,THEFT,Monday,02/02/2015,21:00,41.818623642,-87.687187346
22399,ASSAULT,Thursday,01/29/2015,18:30,41.784637233,-87.6417324
22400,THEFT,Monday,02/02/2015,22:30,41.794101222,-87.660032554
22401,WEAPONS VIOLATION,Tuesday,02/03/2015,13:14,41.78095497,-87.653321211
22402,THEFT,Sunday,02/01/2015,21:00,41.699102928,-87.677359587
22403,THEFT,Tuesday,02/03/2015,08:00,41.872994757,-87.751151577
22404,THEFT,Wednesday,01/28/2015,07:00,41.906622781,-87.76208742
22405,THEFT,Tuesday,02/03/2015,01:00,41.716765039,-87.673458633
22406,THEFT,Monday,02/02/2015,19:00,42.00920381,-87.660712548
22407,THEFT,Monday,02/02/2015,22:00,41.948736905,-87.738015867
22408,ASSAULT,Tuesday,02/03/2015,08:30,41.698867374,-87.631000441
22409,ASSAULT,Tuesday,02/03/2015,07:50,41.975356716,-87.728228423
22410,BATTERY,Tuesday,02/03/2015,10:00,41.946542477,-87.736084376
22411,THEFT,Monday,02/02/2015,20:00,41.954621575,-87.75106737
22412,THEFT,Monday,02/02/2015,19:00,41.933866183,-87.656330064
22413,ASSAULT,Monday,02/02/2015,14:30,41.896024028,-87.729800635
22414,THEFT,Monday,02/02/2015,20:00,41.933731681,-87.656324136
22415,THEFT,Monday,02/02/2015,18:00,41.969047348,-87.77021191
22416,ROBBERY,Tuesday,02/03/2015,03:30,41.841888163,-87.703735824
22417,ASSAULT,Monday,02/02/2015,21:00,41.960701514,-87.749203074
22418,ASSAULT,Monday,02/02/2015,20:50,41.928130024,-87.780732874
22419,ASSAULT,Monday,02/02/2015,20:43,41.928110815,-87.780733039
22420,ROBBERY,Sunday,02/01/2015,00:30,41.758214521,-87.624071695
22421,ROBBERY,Friday,01/30/2015,18:30,41.733598354,-87.650849667
22422,ROBBERY,Monday,02/02/2015,15:59,41.747524135,-87.664579746
22423,WEAPONS VIOLATION,Monday,02/02/2015,17:12,41.765802497,-87.604340724
22424,THEFT,Monday,02/02/2015,17:00,41.893119413,-87.639244787
22425,BATTERY,Monday,02/02/2015,17:13,42.021624387,-87.673072334
22426,THEFT,Monday,02/02/2015,17:30,41.819347317,-87.615851173
22427,THEFT,Monday,02/02/2015,15:00,41.710375252,-87.613848646
22428,THEFT,Monday,02/02/2015,17:00,41.933092989,-87.766941349
22429,ASSAULT,Monday,02/02/2015,17:45,41.926351034,-87.764843909
22430,THEFT,Monday,02/02/2015,16:00,41.931465072,-87.644349119
22431,THEFT,Monday,02/02/2015,16:00,41.776079673,-87.614324581
22432,ASSAULT,Monday,02/02/2015,15:28,41.749751927,-87.583153806
22433,ASSAULT,Monday,02/02/2015,15:52,41.737849552,-87.711326211
22434,THEFT,Monday,02/02/2015,06:30,41.787144402,-87.604704011
22435,BATTERY,Monday,02/02/2015,14:00,41.896098138,-87.729803611
22436,THEFT,Sunday,02/01/2015,20:00,41.757269363,-87.647850123
22437,ROBBERY,Saturday,01/31/2015,01:00,41.679798118,-87.626705197
22438,BATTERY,Monday,02/02/2015,10:00,41.903881896,-87.695482675
22439,BATTERY,Sunday,02/01/2015,23:00,41.945843005,-87.769802288
22440,THEFT,Saturday,01/31/2015,13:00,41.901607455,-87.625330166
22441,BATTERY,Saturday,01/24/2015,23:15,41.805225506,-87.735748146
22442,ASSAULT,Monday,02/02/2015,11:45,41.68562874,-87.711510938
22443,ASSAULT,Monday,02/02/2015,10:53,41.880455965,-87.748370162
22444,THEFT,Sunday,02/01/2015,17:00,41.743154799,-87.718042937
22445,THEFT,Sunday,02/01/2015,22:00,41.753158753,-87.673217939
22446,THEFT,Monday,02/02/2015,11:45,41.880238942,-87.76527117
22447,THEFT,Friday,01/30/2015,18:30,41.829947337,-87.620524814
22448,ROBBERY,Monday,02/02/2015,08:30,41.837900603,-87.62191544
22449,THEFT,Sunday,02/01/2015,17:00,41.965389296,-87.658254092
22450,THEFT,Monday,02/02/2015,00:01,41.742290366,-87.714980564
22451,ASSAULT,Monday,02/02/2015,09:05,41.774624232,-87.694499371
22452,THEFT,Saturday,01/31/2015,21:30,41.894804301,-87.688664216
22453,ASSAULT,Monday,02/02/2015,07:30,41.965574084,-87.722099519
22454,ROBBERY,Monday,02/02/2015,02:00,41.897992885,-87.711515673
22455,ROBBERY,Monday,02/02/2015,00:05,41.899512132,-87.696797092
22456,BATTERY,Monday,02/02/2015,01:30,41.888519671,-87.64282025
22457,ASSAULT,Monday,02/02/2015,00:41,41.764112043,-87.666225593
22458,BATTERY,Sunday,02/01/2015,23:00,42.01495515,-87.668640878
22459,THEFT,Sunday,02/01/2015,16:30,41.761324418,-87.557908051
22460,THEFT,Saturday,01/31/2015,18:40,41.93859561,-87.649576033
22461,ASSAULT,Sunday,02/01/2015,16:15,41.91640754,-87.708636428
22462,THEFT,Sunday,02/01/2015,13:31,41.850228811,-87.684652467
22463,THEFT,Sunday,02/01/2015,06:45,41.926313193,-87.740006635
22464,THEFT,Friday,01/30/2015,18:00,41.871799513,-87.632936347
22465,THEFT,Sunday,02/01/2015,01:30,41.910948281,-87.716577443
22466,THEFT,Friday,01/30/2015,20:30,41.899790466,-87.734775447
22467,THEFT,Saturday,01/31/2015,20:00,41.915450993,-87.717493038
22468,BATTERY,Sunday,02/01/2015,03:00,41.979738594,-87.692710749
22469,THEFT,Saturday,01/31/2015,19:30,41.921289781,-87.715276317
22470,ROBBERY,Sunday,02/01/2015,03:20,41.704450815,-87.603924566
22471,THEFT,Saturday,01/31/2015,22:00,42.013005584,-87.69848537
22472,THEFT,Saturday,01/31/2015,22:00,41.905836293,-87.642446327
22473,ASSAULT,Saturday,01/31/2015,06:00,41.902217176,-87.758567201
22474,THEFT,Wednesday,01/28/2015,18:00,41.670064293,-87.641649804
22475,THEFT,Sunday,02/01/2015,01:27,41.866309127,-87.713790612
22476,BATTERY,Saturday,01/31/2015,23:15,41.741870702,-87.553942987
22477,THEFT,Sunday,02/01/2015,02:00,41.807368147,-87.727244292
22478,ROBBERY,Saturday,01/31/2015,23:10,41.882877239,-87.766599192
22479,ROBBERY,Saturday,01/31/2015,22:20,41.838067642,-87.631671276
22480,ROBBERY,Saturday,01/31/2015,22:04,41.89354616,-87.765344259
22481,THEFT,Friday,01/30/2015,18:00,41.924382818,-87.638071893
22482,BATTERY,Saturday,01/31/2015,19:20,41.698164579,-87.615416497
22483,THEFT,Saturday,01/31/2015,19:30,41.98303251,-87.711840124
22484,BATTERY,Saturday,01/31/2015,19:15,41.897909341,-87.620188262
22485,ASSAULT,Saturday,01/31/2015,17:00,41.895195111,-87.664863204
22486,OFFENSE INVOLVING CHILDREN,Saturday,01/31/2015,18:46,41.737453626,-87.545675587
22487,BATTERY,Saturday,01/31/2015,16:44,41.930093086,-87.685865168
22488,THEFT,Saturday,01/31/2015,15:00,41.814299104,-87.596967962
22489,BATTERY,Saturday,01/31/2015,19:37,41.762358747,-87.592808156
22490,ASSAULT,Saturday,01/31/2015,19:35,41.929680945,-87.766188771
22491,BATTERY,Saturday,01/31/2015,18:23,41.732771785,-87.604728989
22492,THEFT,Wednesday,01/21/2015,07:20,41.732953991,-87.575618918
22493,THEFT,Saturday,01/31/2015,15:30,41.93698532,-87.655223872
22494,THEFT,Friday,01/30/2015,19:00,41.91165837,-87.777730105
22495,THEFT,Saturday,01/31/2015,07:00,41.952550061,-87.73040363
22496,ROBBERY,Saturday,01/31/2015,13:00,41.757301031,-87.658764394
22497,THEFT,Saturday,01/31/2015,13:30,41.855105061,-87.631844807
22498,ASSAULT,Saturday,01/31/2015,13:50,41.900424796,-87.642467932
22499,THEFT,Thursday,01/29/2015,14:00,41.894938492,-87.680358345
22500,ROBBERY,Saturday,01/31/2015,10:14,41.880455965,-87.748370162
22501,THEFT,Friday,01/30/2015,19:30,41.949643412,-87.761960807
22502,ASSAULT,Saturday,01/31/2015,12:45,41.895526528,-87.639314221
22503,WEAPONS VIOLATION,Saturday,01/31/2015,08:44,41.883518703,-87.701270802
22504,THEFT,Friday,01/30/2015,21:00,41.953296913,-87.64966891
22505,THEFT,Saturday,01/31/2015,10:00,41.917245085,-87.635356969
22506,THEFT,Saturday,01/31/2015,03:00,41.740832956,-87.644969064
22507,THEFT,Friday,01/30/2015,19:00,41.901547411,-87.666174446
22508,THEFT,Friday,01/30/2015,20:00,41.9056329,-87.665114338
22509,THEFT,Saturday,01/31/2015,00:05,41.902522915,-87.63140683
22510,THEFT,Saturday,01/31/2015,11:32,41.770115229,-87.686142069
22511,THEFT,Wednesday,01/07/2015,18:00,41.915636614,-87.701152395
22512,THEFT,Friday,01/30/2015,05:30,41.895056939,-87.679471958
22513,THEFT,Friday,01/30/2015,19:00,41.931268599,-87.698822447
22514,THEFT,Friday,01/30/2015,21:30,41.978115209,-87.782294264
22515,THEFT,Thursday,01/29/2015,20:00,41.96491786,-87.650000625
22516,THEFT,Friday,01/30/2015,15:30,41.954619159,-87.690929338
22517,THEFT,Tuesday,01/20/2015,17:00,41.949103328,-87.650518776
22518,THEFT,Friday,01/30/2015,22:00,41.899832341,-87.732284609
22519,THEFT,Friday,01/30/2015,20:00,41.916924372,-87.673954261
22520,THEFT,Saturday,01/10/2015,21:30,41.895917178,-87.63269493
22521,THEFT,Saturday,01/31/2015,03:00,41.965519834,-87.724284174
22522,THEFT,Saturday,01/31/2015,03:00,41.824141853,-87.686119251
22523,THEFT,Friday,01/30/2015,23:30,41.963112455,-87.692888359
22524,ASSAULT,Saturday,01/31/2015,06:50,41.75193802,-87.550893065
22525,BATTERY,Friday,01/30/2015,22:45,41.877369643,-87.701415852
22526,ASSAULT,Friday,01/30/2015,22:47,41.891879948,-87.754263576
22527,ASSAULT,Saturday,01/31/2015,02:00,41.724860741,-87.616639624
22528,THEFT,Saturday,01/31/2015,02:45,41.953500224,-87.655262066
22529,THEFT,Friday,01/30/2015,04:00,41.790748717,-87.723092159
22530,WEAPONS VIOLATION,Friday,01/30/2015,21:15,41.899105026,-87.716739169
22531,THEFT,Thursday,01/15/2015,12:00,41.921016927,-87.752368757
22532,THEFT,Friday,01/30/2015,17:00,41.788699253,-87.604954085
22533,ROBBERY,Friday,01/30/2015,22:00,41.909217234,-87.674198902
22534,THEFT,Friday,01/30/2015,21:00,41.905387975,-87.641822986
22535,THEFT,Thursday,01/29/2015,01:00,41.910878732,-87.693337292
22536,ROBBERY,Friday,01/30/2015,21:30,41.872950074,-87.689320801
22537,ASSAULT,Friday,01/30/2015,20:50,41.855003034,-87.724096829
22538,THEFT,Friday,01/30/2015,21:00,41.929925453,-87.648918945
22539,BATTERY,Friday,01/30/2015,18:40,41.779057677,-87.650840827
22540,THEFT,Friday,01/30/2015,20:15,41.831818944,-87.610864733
22541,BATTERY,Friday,01/30/2015,18:27,41.790073339,-87.631721882
22542,THEFT,Friday,01/23/2015,06:30,41.952307867,-87.760823111
22543,BATTERY,Friday,01/30/2015,15:20,41.809605626,-87.632374447
22544,THEFT,Friday,01/30/2015,19:20,41.908562097,-87.648992894
22545,THEFT,Wednesday,01/28/2015,14:00,41.958323165,-87.684950784
22546,BATTERY,Friday,01/30/2015,17:53,41.764083357,-87.693016796
22547,THEFT,Friday,01/30/2015,04:25,41.933709921,-87.780916246
22548,THEFT,Friday,01/30/2015,13:30,41.902010277,-87.774471003
22549,ASSAULT,Friday,01/30/2015,18:10,41.880717301,-87.72628358
22550,THEFT,Friday,01/30/2015,12:35,41.814607616,-87.600581412
22551,BATTERY,Wednesday,01/28/2015,17:00,41.73209814,-87.664541942
22552,THEFT,Thursday,01/29/2015,19:00,41.680536945,-87.670091285
22553,THEFT,Friday,01/30/2015,13:10,41.761755707,-87.695396749
22554,THEFT,Thursday,01/29/2015,22:00,41.738494534,-87.562385367
22555,THEFT,Friday,01/30/2015,15:00,41.777202728,-87.636246973
22556,BATTERY,Friday,01/30/2015,15:00,41.765882176,-87.57385334
22557,THEFT,Friday,01/30/2015,15:40,41.958639989,-87.670748553
22558,THEFT,Friday,01/30/2015,02:08,41.747503113,-87.674239649
22559,THEFT,Friday,01/30/2015,15:30,41.668065235,-87.639178734
22560,BATTERY,Wednesday,01/28/2015,21:00,41.765619476,-87.578130465
22561,THEFT,Friday,01/30/2015,09:00,41.751310483,-87.676813663
22562,THEFT,Friday,01/30/2015,15:30,41.963550309,-87.691196285
22563,THEFT,Friday,01/30/2015,12:00,41.91472115,-87.695892803
22564,THEFT,Friday,01/30/2015,14:35,41.778958392,-87.704113435
22565,THEFT,Thursday,01/29/2015,21:30,41.925360286,-87.737230049
22566,ASSAULT,Friday,01/23/2015,01:00,41.822761127,-87.695870189
22567,THEFT,Thursday,01/29/2015,19:00,42.008445236,-87.700561781
22568,BATTERY,Friday,01/30/2015,09:51,41.994493842,-87.697098587
22569,THEFT,Thursday,01/29/2015,22:00,41.893006183,-87.688061589
22570,THEFT,Friday,01/23/2015,19:00,41.934853036,-87.651512428
22571,THEFT,Wednesday,01/28/2015,03:10,41.801628057,-87.602871189
22572,THEFT,Wednesday,01/28/2015,23:00,41.763222399,-87.572524841
22573,THEFT,Sunday,01/25/2015,11:00,41.89537651,-87.632686147
22574,ASSAULT,Friday,01/30/2015,08:30,41.891946946,-87.629664215
22575,THEFT,Monday,01/26/2015,16:00,41.847788486,-87.683076895
22576,ASSAULT,Friday,01/30/2015,09:00,41.909857246,-87.746114281
22577,THEFT,Monday,01/26/2015,22:20,41.739072623,-87.638835937
22578,THEFT,Monday,01/19/2015,17:00,41.898021234,-87.679562932
22579,THEFT,Thursday,01/29/2015,21:30,41.806712331,-87.672514419
22580,THEFT,Thursday,01/29/2015,09:30,41.890283192,-87.63403459
22581,THEFT,Thursday,01/29/2015,09:45,41.762981008,-87.620023918
22582,THEFT,Friday,01/30/2015,04:00,41.959657417,-87.676841261
22583,THEFT,Saturday,01/24/2015,14:40,41.951910496,-87.752191234
22584,THEFT,Thursday,01/29/2015,21:00,41.920312966,-87.804305491
22585,BATTERY,Friday,01/30/2015,04:15,41.949153013,-87.707886719
22586,THEFT,Tuesday,01/27/2015,21:00,41.894397568,-87.652890492
22587,BATTERY,Friday,01/30/2015,02:51,41.842978054,-87.626898056
22588,THEFT,Friday,01/30/2015,01:00,41.806876608,-87.723555339
22589,THEFT,Friday,01/30/2015,01:15,41.721210793,-87.598390706
22590,ROBBERY,Friday,01/30/2015,02:00,41.722242857,-87.623745794
22591,THEFT,Thursday,01/29/2015,22:15,41.884292567,-87.66115764
22592,WEAPONS VIOLATION,Thursday,01/29/2015,22:02,41.752896641,-87.559937193
22593,ROBBERY,Thursday,01/29/2015,10:30,41.777118516,-87.670233634
22594,THEFT,Thursday,01/29/2015,19:20,41.91722581,-87.635346157
22595,THEFT,Thursday,01/29/2015,20:45,41.929444576,-87.707987405
22596,THEFT,Thursday,01/29/2015,08:00,41.886686562,-87.65479754
22597,THEFT,Thursday,01/29/2015,22:00,41.884664754,-87.656776296
22598,ROBBERY,Thursday,01/29/2015,19:30,41.750782715,-87.625813624
22599,BATTERY,Thursday,01/29/2015,22:00,41.760719,-87.67220948
22600,THEFT,Thursday,01/29/2015,13:00,41.765412545,-87.56308221
22601,BURGLARY,Thursday,01/29/2015,21:33,41.716320489,-87.557896193
22602,THEFT,Thursday,01/29/2015,15:30,41.949472188,-87.727491775
22603,ASSAULT,Thursday,01/29/2015,21:12,41.727146018,-87.665249047
22604,THEFT,Thursday,01/29/2015,19:00,41.80779181,-87.703963414
22605,WEAPONS VIOLATION,Thursday,01/29/2015,20:00,41.695862258,-87.653346855
22606,THEFT,Wednesday,01/28/2015,09:00,41.915019425,-87.633988741
22607,THEFT,Thursday,01/29/2015,18:18,41.85594744,-87.667320325
22608,ASSAULT,Thursday,01/29/2015,15:45,41.918607801,-87.707012974
22609,THEFT,Thursday,01/29/2015,16:37,42.009201971,-87.660867106
22610,BATTERY,Wednesday,01/28/2015,15:11,42.006324925,-87.686454115
22611,THEFT,Wednesday,01/21/2015,21:00,41.731014751,-87.677503958
22612,THEFT,Thursday,01/29/2015,18:20,41.917363526,-87.635429163
22613,ROBBERY,Wednesday,01/28/2015,17:15,41.875814179,-87.750281464
22614,ASSAULT,Thursday,01/29/2015,16:15,41.692012821,-87.652102257
22615,THEFT,Thursday,01/29/2015,06:30,41.935701767,-87.749218092
22616,THEFT,Thursday,01/29/2015,18:30,41.924553066,-87.720984615
22617,THEFT,Thursday,01/29/2015,06:05,41.707658221,-87.623532647
22618,BATTERY,Thursday,01/29/2015,17:10,41.830045077,-87.66555614
22619,ASSAULT,Thursday,01/29/2015,17:35,41.772986707,-87.698111943
22620,BATTERY,Thursday,01/29/2015,15:00,41.880751096,-87.723855981
22621,THEFT,Wednesday,01/28/2015,01:00,41.95668228,-87.703213818
22622,ASSAULT,Thursday,01/29/2015,17:15,41.773184708,-87.693241558
22623,ROBBERY,Thursday,01/29/2015,15:00,41.791556073,-87.681232634
22624,THEFT,Thursday,01/29/2015,13:30,41.880352505,-87.655668746
22625,THEFT,Thursday,01/29/2015,17:00,41.793195626,-87.72393806
22626,BATTERY,Thursday,01/29/2015,12:28,41.917716346,-87.760158718
22627,THEFT,Thursday,01/22/2015,16:30,41.85401087,-87.695515933
22628,THEFT,Thursday,01/29/2015,13:46,41.893432241,-87.661388702
22629,BATTERY,Thursday,01/29/2015,14:29,41.762415995,-87.58554641
22630,THEFT,Tuesday,01/27/2015,22:00,41.957485812,-87.713706082
22631,THEFT,Thursday,01/29/2015,14:00,41.758328843,-87.619489017
22632,WEAPONS VIOLATION,Thursday,01/29/2015,13:47,41.94889767,-87.776623856
22633,THEFT,Thursday,01/29/2015,15:00,41.76015578,-87.556752911
22634,THEFT,Tuesday,01/27/2015,22:00,41.942685056,-87.65661905
22635,THEFT,Saturday,01/24/2015,08:00,41.950928321,-87.722632811
22636,BATTERY,Sunday,01/18/2015,18:15,41.735752519,-87.625429032
22637,THEFT,Tuesday,01/27/2015,18:30,41.946176459,-87.781389427
22638,THEFT,Thursday,01/29/2015,10:15,41.786072544,-87.593719674
22639,ASSAULT,Thursday,01/29/2015,10:05,41.96416436,-87.656682274
22640,ROBBERY,Wednesday,01/28/2015,21:00,41.770133126,-87.684935836
22641,ROBBERY,Thursday,01/29/2015,11:05,41.881058789,-87.698092933
22642,THEFT,Thursday,01/29/2015,11:15,41.796121077,-87.582561955
22643,THEFT,Thursday,01/29/2015,11:45,41.802791123,-87.651447258
22644,THEFT,Thursday,01/29/2015,09:00,41.93195547,-87.713541632
22645,THEFT,Thursday,01/29/2015,08:00,41.918385956,-87.675199494
22646,BATTERY,Wednesday,01/28/2015,12:30,41.75248915,-87.583330828
22647,THEFT,Wednesday,01/28/2015,22:00,41.908272709,-87.682287097
22648,THEFT,Thursday,01/29/2015,09:00,41.912406937,-87.680602833
22649,ASSAULT,Thursday,01/29/2015,10:20,41.698660421,-87.714853096
22650,THEFT,Wednesday,01/28/2015,20:00,41.898389532,-87.69923986
22651,ASSAULT,Wednesday,01/28/2015,21:37,42.001594928,-87.703407358
22652,ASSAULT,Tuesday,01/27/2015,12:30,41.938267946,-87.644342053
22653,THEFT,Thursday,01/29/2015,08:37,41.889952108,-87.636451134
22654,BATTERY,Wednesday,01/28/2015,16:30,41.755612548,-87.646596004
22655,THEFT,Thursday,01/29/2015,01:06,41.797275188,-87.640452322
22656,THEFT,Wednesday,01/28/2015,07:40,41.887155543,-87.77050932
22657,THEFT,Wednesday,01/28/2015,16:30,41.843463024,-87.728177256
22658,ASSAULT,Thursday,01/29/2015,08:50,41.871867571,-87.630600457
22659,THEFT,Wednesday,01/28/2015,18:00,41.891349093,-87.641926684
22660,THEFT,Wednesday,01/28/2015,22:30,41.890081244,-87.62704405
22661,THEFT,Wednesday,01/28/2015,19:00,41.877939497,-87.728766419
