Offense_ID,Offense,Classification
38319,larceny,ROBBERY
38320,aggravated-assault,ROBBERY
38321,aggravated-assault,ROBBERY
38322,larceny,ROBBERY
38323,larceny,ROBBERY
38324,larceny,ROBBERY
38325,larceny,ROBBERY
38326,larceny,ROBBERY
38327,larceny,ROBBERY
38328,larceny,ROBBERY
38329,larceny,ROBBERY
38330,larceny,ROBBERY
38331,larceny,ROBBERY
38332,larceny,ROBBERY
38333,larceny,ROBBERY
38334,larceny,ROBBERY
38335,larceny,ROBBERY
38336,larceny,ROBBERY
38337,larceny,ROBBERY
38338,larceny,ROBBERY
38339,larceny,ROBBERY
38340,larceny,ROBBERY
38341,larceny,ROBBERY
38342,larceny,ROBBERY
38343,larceny,ROBBERY
38344,larceny,ROBBERY
38345,aggravated-assault,ROBBERY
38346,larceny,ROBBERY
38347,larceny,ROBBERY
38348,larceny,ROBBERY
38349,larceny,ROBBERY
38350,larceny,ROBBERY
38351,larceny,ROBBERY
38352,larceny,ROBBERY
38353,larceny,ROBBERY
38354,larceny,ROBBERY
38355,larceny,ROBBERY
38356,larceny,ROBBERY
38357,larceny,ROBBERY
38358,aggravated-assault,ROBBERY
38359,aggravated-assault,ROBBERY
38360,aggravated-assault,ASSAULT
38361,aggravated-assault,ROBBERY
38362,larceny,ROBBERY
38363,larceny,ROBBERY
38364,murder,ROBBERY
38365,larceny,ROBBERY
38366,aggravated-assault,ASSAULT
38367,robbery,ROBBERY
38368,larceny,ROBBERY
38369,aggravated-assault,ASSAULT
38370,aggravated-assault,ROBBERY
38371,larceny,ROBBERY
38372,larceny,ROBBERY
38373,larceny,ROBBERY
38374,larceny,ROBBERY
38375,larceny,ROBBERY
38376,larceny,ROBBERY
38377,larceny,ROBBERY
38378,larceny,ROBBERY
38379,larceny,ROBBERY
38380,aggravated-assault,ROBBERY
38381,larceny,ROBBERY
38382,larceny,ROBBERY
38383,larceny,ROBBERY
38384,aggravated-assault,ROBBERY
38385,larceny,ROBBERY
38386,larceny,ROBBERY
38387,robbery,ROBBERY
38388,aggravated-assault,ASSAULT
38389,larceny,ROBBERY
38390,larceny,ROBBERY
38391,larceny,ROBBERY
38392,larceny,ROBBERY
38393,larceny,ROBBERY
38394,robbery,ROBBERY
38395,larceny,ROBBERY
38396,robbery,ROBBERY
38397,aggravated-assault,ASSAULT
38398,larceny,ROBBERY
38399,larceny,ROBBERY
38400,larceny,ROBBERY
38401,larceny,ROBBERY
38402,larceny,ROBBERY
38403,larceny,ROBBERY
38404,larceny,ROBBERY
38405,aggravated-assault,ROBBERY
38406,larceny,ROBBERY
38407,larceny,ROBBERY
38408,larceny,ROBBERY
38409,robbery,ROBBERY
38410,larceny,ROBBERY
38411,larceny,ROBBERY
38412,larceny,ROBBERY
38413,larceny,ROBBERY
38414,larceny,ROBBERY
38415,aggravated-assault,ASSAULT
38416,larceny,ROBBERY
38417,larceny,ROBBERY
38418,larceny,ROBBERY
38419,larceny,ROBBERY
38420,aggravated-assault,ASSAULT
38421,larceny,ROBBERY
38422,larceny,ROBBERY
38423,larceny,ROBBERY
38424,larceny,ROBBERY
38425,larceny,ROBBERY
38426,larceny,ROBBERY
38427,larceny,ROBBERY
38428,larceny,ROBBERY
38429,larceny,ROBBERY
38430,larceny,ROBBERY
38431,larceny,ROBBERY
38432,larceny,ROBBERY
38433,larceny,ROBBERY
38434,larceny,ROBBERY
38435,aggravated-assault,ROBBERY
38436,larceny,ROBBERY
38437,larceny,ROBBERY
38438,aggravated-assault,ASSAULT
38439,larceny,ROBBERY
38440,larceny,ROBBERY
38441,larceny,ROBBERY
38442,larceny,ROBBERY
38443,larceny,ROBBERY
38444,larceny,ROBBERY
38445,larceny,ROBBERY
38446,larceny,ROBBERY
38447,robbery,ROBBERY
38448,larceny,ROBBERY
38449,robbery,ROBBERY
38450,larceny,ROBBERY
38451,larceny,ROBBERY
38452,larceny,ROBBERY
38453,larceny,ROBBERY
38454,robbery,ROBBERY
38455,larceny,ROBBERY
38456,larceny,ROBBERY
38457,larceny,ROBBERY
38458,larceny,ROBBERY
38459,larceny,ROBBERY
38460,aggravated-assault,ASSAULT
38461,larceny,ROBBERY
38462,aggravated-assault,ROBBERY
38463,larceny,ROBBERY
38464,larceny,ROBBERY
38465,larceny,ROBBERY
38466,aggravated-assault,ROBBERY
38467,larceny,ROBBERY
38468,larceny,ROBBERY
38469,larceny,ROBBERY
38470,larceny,ROBBERY
38471,larceny,ROBBERY
38472,larceny,ROBBERY
38473,larceny,ROBBERY
38474,robbery,ROBBERY
38475,aggravated-assault,ROBBERY
38476,robbery,ROBBERY
38477,larceny,ROBBERY
38478,larceny,ROBBERY
38479,larceny,ROBBERY
38480,larceny,ROBBERY
38481,larceny,ROBBERY
38482,larceny,ROBBERY
38483,aggravated-assault,ASSAULT
38484,larceny,ROBBERY
38485,larceny,ROBBERY
38486,larceny,ROBBERY
38487,larceny,ROBBERY
38488,robbery,ROBBERY
38489,larceny,ROBBERY
38490,larceny,ROBBERY
38491,aggravated-assault,ASSAULT
38492,larceny,ROBBERY
38493,larceny,ROBBERY
38494,larceny,ROBBERY
38495,larceny,ROBBERY
38496,larceny,ROBBERY
38497,larceny,ROBBERY
38498,larceny,ROBBERY
38499,larceny,ROBBERY
38500,aggravated-assault,ASSAULT
38501,aggravated-assault,ROBBERY
38502,larceny,ROBBERY
38503,aggravated-assault,ROBBERY
38504,larceny,ROBBERY
38505,aggravated-assault,ASSAULT
38506,larceny,ROBBERY
38507,larceny,ROBBERY
38508,larceny,ROBBERY
38509,larceny,ROBBERY
38510,larceny,ROBBERY
38511,larceny,ROBBERY
38512,larceny,ROBBERY
38513,larceny,ROBBERY
38514,larceny,ROBBERY
38515,larceny,ROBBERY
38516,larceny,ROBBERY
38517,larceny,ROBBERY
38518,larceny,ROBBERY
38519,larceny,ROBBERY
38520,larceny,ROBBERY
38521,larceny,ROBBERY
38522,larceny,ROBBERY
38523,larceny,ROBBERY
38524,larceny,ROBBERY
38525,larceny,ROBBERY
38526,larceny,ROBBERY
38527,robbery,ROBBERY
38528,larceny,ROBBERY
38529,larceny,ROBBERY
38530,larceny,ROBBERY
38531,larceny,ROBBERY
38532,larceny,ROBBERY
38533,larceny,ROBBERY
38534,larceny,ROBBERY
38535,larceny,ROBBERY
38536,larceny,ROBBERY
38537,larceny,ROBBERY
38538,aggravated-assault,ROBBERY
38539,larceny,ROBBERY
38540,larceny,ROBBERY
38541,larceny,ROBBERY
38542,larceny,ROBBERY
38543,robbery,ROBBERY
38544,larceny,ROBBERY
38545,larceny,ROBBERY
38546,aggravated-assault,ASSAULT
38547,larceny,ROBBERY
38548,larceny,ROBBERY
38549,larceny,ROBBERY
38550,robbery,ROBBERY
38551,larceny,ROBBERY
38552,larceny,ROBBERY
38553,larceny,ROBBERY
38554,larceny,ROBBERY
38555,larceny,ROBBERY
38556,aggravated-assault,ASSAULT
38557,larceny,ROBBERY
38558,larceny,ROBBERY
38559,larceny,ROBBERY
38560,larceny,ROBBERY
38561,larceny,ROBBERY
38562,larceny,ROBBERY
38563,larceny,ROBBERY
38564,aggravated-assault,ROBBERY
38565,robbery,ROBBERY
38566,larceny,ROBBERY
38567,larceny,ROBBERY
38568,larceny,ROBBERY
38569,larceny,ROBBERY
38570,robbery,ROBBERY
38571,larceny,ROBBERY
38572,larceny,ROBBERY
38573,larceny,ROBBERY
38574,aggravated-assault,ASSAULT
38575,larceny,ROBBERY
38576,larceny,ROBBERY
38577,robbery,ROBBERY
38578,larceny,ROBBERY
38579,larceny,ROBBERY
38580,aggravated-assault,ASSAULT
38581,larceny,ROBBERY
38582,larceny,ROBBERY
38583,larceny,ROBBERY
38584,larceny,ROBBERY
38585,robbery,ROBBERY
38586,larceny,ROBBERY
38587,murder,ROBBERY
38588,aggravated-assault,ASSAULT
38589,larceny,ROBBERY
38590,larceny,ROBBERY
38591,larceny,ROBBERY
38592,robbery,ROBBERY
38593,aggravated-assault,ROBBERY
38594,robbery,ROBBERY
38595,larceny,ROBBERY
38596,aggravated-assault,ASSAULT
38597,larceny,ROBBERY
38598,larceny,ROBBERY
38599,larceny,ROBBERY
38600,larceny,ROBBERY
38601,aggravated-assault,ROBBERY
38602,larceny,ROBBERY
38603,larceny,ROBBERY
38604,robbery,ROBBERY
38605,larceny,ROBBERY
38606,larceny,ROBBERY
38607,larceny,ROBBERY
38608,larceny,ROBBERY
38609,aggravated-assault,ROBBERY
38610,larceny,ROBBERY
38611,larceny,ROBBERY
38612,aggravated-assault,ASSAULT
38613,larceny,ROBBERY
38614,larceny,ROBBERY
38615,larceny,ROBBERY
38616,larceny,ROBBERY
38617,larceny,ROBBERY
38618,larceny,ROBBERY
38619,larceny,ROBBERY
38620,larceny,ROBBERY
38621,aggravated-assault,ROBBERY
38622,larceny,ROBBERY
38623,larceny,ROBBERY
38624,larceny,ROBBERY
38625,larceny,ROBBERY
38626,larceny,ROBBERY
38627,aggravated-assault,ROBBERY
38628,robbery,ROBBERY
38629,larceny,ROBBERY
38630,larceny,ROBBERY
38631,larceny,ROBBERY
38632,larceny,ROBBERY
38633,aggravated-assault,ASSAULT
38634,aggravated-assault,ROBBERY
38635,larceny,ROBBERY
38636,larceny,ROBBERY
38637,larceny,ROBBERY
38638,larceny,ROBBERY
38639,larceny,ROBBERY
38640,larceny,ROBBERY
38641,larceny,ROBBERY
38642,larceny,ROBBERY
38643,larceny,ROBBERY
38644,larceny,ROBBERY
38645,larceny,ROBBERY
38646,larceny,ROBBERY
38647,larceny,ROBBERY
38648,larceny,ROBBERY
38649,aggravated-assault,ROBBERY
38650,larceny,ROBBERY
38651,larceny,ROBBERY
38652,larceny,ROBBERY
38653,larceny,ROBBERY
38654,larceny,ROBBERY
38655,larceny,ROBBERY
38656,larceny,ROBBERY
38657,larceny,ROBBERY
38658,larceny,ROBBERY
38659,larceny,ROBBERY
38660,larceny,ROBBERY
38661,larceny,ROBBERY
38662,larceny,ROBBERY
38663,robbery,ROBBERY
38664,larceny,ROBBERY
38665,larceny,ROBBERY
38666,larceny,ROBBERY
38667,larceny,ROBBERY
38668,larceny,ROBBERY
38669,robbery,ROBBERY
38670,robbery,ROBBERY
38671,robbery,ROBBERY
38672,robbery,ROBBERY
38673,robbery,ROBBERY
38674,larceny,ROBBERY
38675,aggravated-assault,ROBBERY
38676,larceny,ROBBERY
38677,robbery,ROBBERY
38678,larceny,ROBBERY
38679,larceny,ROBBERY
38680,larceny,ROBBERY
38681,larceny,ROBBERY
38682,larceny,ROBBERY
38683,larceny,ROBBERY
38684,larceny,ROBBERY
38685,larceny,ROBBERY
38686,larceny,ROBBERY
38687,larceny,ROBBERY
38688,larceny,ROBBERY
38689,larceny,ROBBERY
38690,larceny,ROBBERY
38691,robbery,ROBBERY
38692,larceny,ROBBERY
38693,larceny,ROBBERY
38694,robbery,ROBBERY
38695,aggravated-assault,ASSAULT
38696,larceny,ROBBERY
38697,aggravated-assault,ROBBERY
38698,larceny,ROBBERY
38699,robbery,ROBBERY
38700,robbery,ROBBERY
38701,larceny,ROBBERY
38702,larceny,ROBBERY
38703,larceny,ROBBERY
38704,larceny,ROBBERY
38705,aggravated-assault,ROBBERY
38706,larceny,ROBBERY
38707,larceny,ROBBERY
38708,larceny,ROBBERY
38709,aggravated-assault,ROBBERY
38710,larceny,ROBBERY
38711,larceny,ROBBERY
38712,larceny,ROBBERY
38713,larceny,ROBBERY
38714,larceny,ROBBERY
38715,larceny,ROBBERY
38716,larceny,ROBBERY
38717,larceny,ROBBERY
38718,larceny,ROBBERY
38719,larceny,ROBBERY
38720,larceny,ROBBERY
38721,robbery,ROBBERY
38722,larceny,ROBBERY
38723,larceny,ROBBERY
38724,aggravated-assault,ASSAULT
38725,larceny,ROBBERY
38726,larceny,ROBBERY
38727,larceny,ROBBERY
38728,larceny,ROBBERY
38729,larceny,ROBBERY
38730,aggravated-assault,ASSAULT
38731,larceny,ROBBERY
38732,larceny,ROBBERY
38733,larceny,ROBBERY
38734,robbery,ROBBERY
38735,aggravated-assault,ASSAULT
38736,aggravated-assault,ROBBERY
38737,larceny,ROBBERY
38738,larceny,ROBBERY
38739,larceny,ROBBERY
38740,larceny,ROBBERY
38741,larceny,ROBBERY
38742,larceny,ROBBERY
38743,larceny,ROBBERY
38744,larceny,ROBBERY
38745,larceny,ROBBERY
38746,larceny,ROBBERY
38747,larceny,ROBBERY
38748,aggravated-assault,ROBBERY
38749,larceny,ROBBERY
38750,larceny,ROBBERY
38751,larceny,ROBBERY
38752,larceny,ROBBERY
38753,larceny,ROBBERY
38754,larceny,ROBBERY
38755,robbery,ROBBERY
38756,larceny,ROBBERY
38757,larceny,ROBBERY
38758,robbery,ROBBERY
38759,larceny,ROBBERY
38760,larceny,ROBBERY
38761,larceny,ROBBERY
38762,larceny,ROBBERY
38763,larceny,ROBBERY
38764,larceny,ROBBERY
38765,larceny,ROBBERY
38766,larceny,ROBBERY
38767,aggravated-assault,ASSAULT
38768,larceny,ROBBERY
38769,larceny,ROBBERY
38770,robbery,ROBBERY
38771,larceny,ROBBERY
38772,robbery,ROBBERY
38773,robbery,ROBBERY
38774,larceny,ROBBERY
38775,larceny,ROBBERY
38776,larceny,ROBBERY
38777,larceny,ROBBERY
38778,larceny,ROBBERY
38779,larceny,ROBBERY
38780,aggravated-assault,ROBBERY
38781,larceny,ROBBERY
38782,larceny,ROBBERY
38783,larceny,ROBBERY
38784,larceny,ROBBERY
38785,larceny,ROBBERY
38786,larceny,ROBBERY
38787,aggravated-assault,ASSAULT
38788,robbery,ROBBERY
38789,aggravated-assault,ROBBERY
38790,robbery,ROBBERY
38791,aggravated-assault,ROBBERY
38792,aggravated-assault,ASSAULT
38793,aggravated-assault,ROBBERY
38794,larceny,ROBBERY
38795,aggravated-assault,ROBBERY
38796,larceny,ROBBERY
38797,larceny,ROBBERY
38798,aggravated-assault,ASSAULT
38799,larceny,ROBBERY
38800,larceny,ROBBERY
38801,larceny,ROBBERY
38802,robbery,ROBBERY
38803,larceny,ROBBERY
38804,larceny,ROBBERY
38805,larceny,ROBBERY
38806,larceny,ROBBERY
38807,larceny,ROBBERY
38808,larceny,ROBBERY
38809,larceny,ROBBERY
38810,larceny,ROBBERY
38811,larceny,ROBBERY
38812,larceny,ROBBERY
38813,larceny,ROBBERY
38814,larceny,ROBBERY
38815,aggravated-assault,ASSAULT
38816,larceny,ROBBERY
38817,aggravated-assault,ASSAULT
38818,larceny,ROBBERY
38819,robbery,ROBBERY
38820,aggravated-assault,ROBBERY
38821,larceny,ROBBERY
38822,larceny,ROBBERY
38823,larceny,ROBBERY
38824,larceny,ROBBERY
38825,larceny,ROBBERY
38826,larceny,ROBBERY
38827,larceny,ROBBERY
38828,aggravated-assault,ROBBERY
38829,aggravated-assault,ROBBERY
38830,larceny,ROBBERY
38831,aggravated-assault,ASSAULT
38832,larceny,ROBBERY
38833,larceny,ROBBERY
38834,larceny,ROBBERY
38835,larceny,ROBBERY
38836,larceny,ROBBERY
38837,larceny,ROBBERY
38838,larceny,ROBBERY
38839,larceny,ROBBERY
38840,larceny,ROBBERY
38841,larceny,ROBBERY
38842,larceny,ROBBERY
38843,larceny,ROBBERY
38844,larceny,ROBBERY
38845,larceny,ROBBERY
38846,larceny,ROBBERY
38847,larceny,ROBBERY
38848,larceny,ROBBERY
38849,larceny,ROBBERY
38850,larceny,ROBBERY
38851,larceny,ROBBERY
38852,larceny,ROBBERY
38853,larceny,ROBBERY
38854,larceny,ROBBERY
38855,larceny,ROBBERY
38856,larceny,ROBBERY
38857,larceny,ROBBERY
38858,larceny,ROBBERY
38859,larceny,ROBBERY
38860,larceny,ROBBERY
38861,larceny,ROBBERY
38862,larceny,ROBBERY
38863,larceny,ROBBERY
38864,larceny,ROBBERY
38865,larceny,ROBBERY
38866,larceny,ROBBERY
38867,larceny,ROBBERY
38868,larceny,ROBBERY
38869,larceny,ROBBERY
38870,larceny,ROBBERY
38871,larceny,ROBBERY
38872,larceny,ROBBERY
38873,larceny,ROBBERY
38874,larceny,ROBBERY
38875,larceny,ROBBERY
38876,robbery,ROBBERY
38877,larceny,ROBBERY
38878,larceny,ROBBERY
38879,larceny,ROBBERY
38880,larceny,ROBBERY
38881,larceny,ROBBERY
38882,larceny,ROBBERY
38883,larceny,ROBBERY
38884,larceny,ROBBERY
38885,larceny,ROBBERY
38886,larceny,ROBBERY
38887,larceny,ROBBERY
38888,larceny,ROBBERY
38889,larceny,ROBBERY
38890,larceny,ROBBERY
38891,larceny,ROBBERY
38892,larceny,ROBBERY
38893,larceny,ROBBERY
38894,robbery,ROBBERY
38895,robbery,ROBBERY
38896,aggravated-assault,ROBBERY
38897,larceny,ROBBERY
38898,larceny,ROBBERY
38899,larceny,ROBBERY
38900,larceny,ROBBERY
38901,larceny,ROBBERY
38902,aggravated-assault,ROBBERY
38903,larceny,ROBBERY
38904,larceny,ROBBERY
38905,larceny,ROBBERY
38906,larceny,ROBBERY
38907,larceny,ROBBERY
38908,larceny,ROBBERY
38909,aggravated-assault,ASSAULT
38910,aggravated-assault,ROBBERY
38911,aggravated-assault,ASSAULT
38912,aggravated-assault,ASSAULT
38913,larceny,ROBBERY
38914,larceny,ROBBERY
38915,larceny,ROBBERY
38916,aggravated-assault,ASSAULT
38917,larceny,ROBBERY
38918,larceny,ROBBERY
38919,larceny,ROBBERY
38920,larceny,ROBBERY
38921,larceny,ROBBERY
38922,aggravated-assault,ROBBERY
38923,larceny,ROBBERY
38924,larceny,ROBBERY
38925,robbery,ROBBERY
38926,robbery,ROBBERY
38927,larceny,ROBBERY
38928,larceny,ROBBERY
38929,larceny,ROBBERY
38930,larceny,ROBBERY
38931,larceny,ROBBERY
38932,larceny,ROBBERY
38933,larceny,ROBBERY
38934,larceny,ROBBERY
38935,larceny,ROBBERY
38936,aggravated-assault,ASSAULT
38937,larceny,ROBBERY
38938,robbery,ROBBERY
38939,larceny,ROBBERY
38940,larceny,ROBBERY
38941,larceny,ROBBERY
38942,larceny,ROBBERY
38943,larceny,ROBBERY
38944,larceny,ROBBERY
38945,larceny,ROBBERY
38946,larceny,ROBBERY
38947,larceny,ROBBERY
38948,larceny,ROBBERY
38949,larceny,ROBBERY
38950,larceny,ROBBERY
38951,larceny,ROBBERY
38952,larceny,ROBBERY
38953,larceny,ROBBERY
38954,larceny,ROBBERY
38955,larceny,ROBBERY
38956,larceny,ROBBERY
38957,larceny,ROBBERY
38958,aggravated-assault,ROBBERY
38959,larceny,ROBBERY
38960,larceny,ROBBERY
38961,larceny,ROBBERY
38962,larceny,ROBBERY
38963,larceny,ROBBERY
38964,larceny,ROBBERY
38965,robbery,ROBBERY
38966,larceny,ROBBERY
38967,robbery,ROBBERY
38968,larceny,ROBBERY
38969,larceny,ROBBERY
38970,larceny,ROBBERY
38971,larceny,ROBBERY
38972,larceny,ROBBERY
38973,larceny,ROBBERY
38974,larceny,ROBBERY
38975,larceny,ROBBERY
38976,larceny,ROBBERY
38977,larceny,ROBBERY
38978,larceny,ROBBERY
38979,robbery,ROBBERY
38980,larceny,ROBBERY
38981,robbery,ROBBERY
38982,larceny,ROBBERY
38983,larceny,ROBBERY
38984,larceny,ROBBERY
38985,larceny,ROBBERY
38986,larceny,ROBBERY
38987,larceny,ROBBERY
38988,larceny,ROBBERY
38989,larceny,ROBBERY
38990,larceny,ROBBERY
38991,larceny,ROBBERY
38992,larceny,ROBBERY
38993,larceny,ROBBERY
38994,larceny,ROBBERY
38995,larceny,ROBBERY
38996,larceny,ROBBERY
38997,larceny,ROBBERY
38998,larceny,ROBBERY
38999,aggravated-assault,ASSAULT
39000,larceny,ROBBERY
39001,larceny,ROBBERY
39002,larceny,ROBBERY
39003,larceny,ROBBERY
39004,larceny,ROBBERY
39005,larceny,ROBBERY
39006,larceny,ROBBERY
39007,larceny,ROBBERY
39008,larceny,ROBBERY
39009,aggravated-assault,ROBBERY
39010,robbery,ROBBERY
39011,larceny,ROBBERY
39012,larceny,ROBBERY
39013,larceny,ROBBERY
39014,larceny,ROBBERY
39015,larceny,ROBBERY
39016,larceny,ROBBERY
39017,aggravated-assault,ROBBERY
39018,larceny,ROBBERY
39019,larceny,ROBBERY
39020,aggravated-assault,ROBBERY
39021,aggravated-assault,ASSAULT
39022,aggravated-assault,ROBBERY
39023,robbery,ROBBERY
39024,robbery,ROBBERY
39025,larceny,ROBBERY
39026,larceny,ROBBERY
39027,larceny,ROBBERY
39028,larceny,ROBBERY
39029,larceny,ROBBERY
39030,larceny,ROBBERY
39031,robbery,ROBBERY
39032,aggravated-assault,ROBBERY
39033,larceny,ROBBERY
39034,larceny,ROBBERY
39035,larceny,ROBBERY
39036,larceny,ROBBERY
39037,larceny,ROBBERY
39038,larceny,ROBBERY
39039,aggravated-assault,ROBBERY
39040,larceny,ROBBERY
39041,larceny,ROBBERY
39042,aggravated-assault,ASSAULT
39043,aggravated-assault,ASSAULT
39044,larceny,ROBBERY
39045,larceny,ROBBERY
39046,robbery,ROBBERY
39047,larceny,ROBBERY
39048,larceny,ROBBERY
39049,aggravated-assault,ASSAULT
39050,robbery,ROBBERY
39051,robbery,ROBBERY
39052,larceny,ROBBERY
39053,larceny,ROBBERY
39054,larceny,ROBBERY
39055,larceny,ROBBERY
39056,larceny,ROBBERY
39057,larceny,ROBBERY
39058,larceny,ROBBERY
39059,larceny,ROBBERY
39060,larceny,ROBBERY
39061,larceny,ROBBERY
39062,aggravated-assault,ROBBERY
39063,larceny,ROBBERY
39064,murder,ROBBERY
39065,larceny,ROBBERY
39066,larceny,ROBBERY
39067,aggravated-assault,ASSAULT
39068,larceny,ROBBERY
39069,larceny,ROBBERY
39070,larceny,ROBBERY
39071,larceny,ROBBERY
39072,larceny,ROBBERY
39073,larceny,ROBBERY
39074,larceny,ROBBERY
39075,larceny,ROBBERY
39076,robbery,ROBBERY
39077,robbery,ROBBERY
39078,larceny,ROBBERY
39079,larceny,ROBBERY
39080,aggravated-assault,ROBBERY
39081,larceny,ROBBERY
39082,larceny,ROBBERY
39083,larceny,ROBBERY
39084,larceny,ROBBERY
39085,robbery,ROBBERY
39086,aggravated-assault,ASSAULT
39087,aggravated-assault,ROBBERY
39088,larceny,ROBBERY
39089,larceny,ROBBERY
39090,larceny,ROBBERY
39091,larceny,ROBBERY
39092,robbery,ROBBERY
39093,larceny,ROBBERY
39094,larceny,ROBBERY
39095,larceny,ROBBERY
39096,larceny,ROBBERY
39097,larceny,ROBBERY
39098,larceny,ROBBERY
39099,larceny,ROBBERY
39100,aggravated-assault,ASSAULT
39101,aggravated-assault,ROBBERY
39102,aggravated-assault,ASSAULT
39103,larceny,ROBBERY
39104,larceny,ROBBERY
39105,aggravated-assault,ASSAULT
39106,larceny,ROBBERY
39107,aggravated-assault,ASSAULT
39108,larceny,ROBBERY
39109,larceny,ROBBERY
39110,larceny,ROBBERY
39111,larceny,ROBBERY
39112,larceny,ROBBERY
39113,larceny,ROBBERY
39114,larceny,ROBBERY
39115,larceny,ROBBERY
39116,larceny,ROBBERY
39117,larceny,ROBBERY
39118,larceny,ROBBERY
39119,larceny,ROBBERY
39120,larceny,ROBBERY
39121,larceny,ROBBERY
39122,robbery,ROBBERY
39123,larceny,ROBBERY
39124,larceny,ROBBERY
39125,larceny,ROBBERY
39126,larceny,ROBBERY
39127,larceny,ROBBERY
39128,larceny,ROBBERY
39129,larceny,ROBBERY
39130,larceny,ROBBERY
39131,larceny,ROBBERY
39132,larceny,ROBBERY
39133,larceny,ROBBERY
39134,robbery,ROBBERY
39135,larceny,ROBBERY
39136,larceny,ROBBERY
39137,larceny,ROBBERY
39138,larceny,ROBBERY
39139,aggravated-assault,ROBBERY
39140,larceny,ROBBERY
39141,larceny,ROBBERY
39142,larceny,ROBBERY
39143,aggravated-assault,ROBBERY
39144,larceny,ROBBERY
39145,larceny,ROBBERY
39146,larceny,ROBBERY
39147,larceny,ROBBERY
39148,larceny,ROBBERY
39149,larceny,ROBBERY
39150,larceny,ROBBERY
39151,larceny,ROBBERY
39152,murder,ROBBERY
39153,robbery,ROBBERY
39154,larceny,ROBBERY
39155,robbery,ROBBERY
39156,larceny,ROBBERY
39157,larceny,ROBBERY
39158,larceny,ROBBERY
39159,larceny,ROBBERY
39160,larceny,ROBBERY
39161,larceny,ROBBERY
39162,larceny,ROBBERY
39163,aggravated-assault,ROBBERY
39164,larceny,ROBBERY
39165,larceny,ROBBERY
39166,larceny,ROBBERY
39167,robbery,ROBBERY
39168,larceny,ROBBERY
39169,larceny,ROBBERY
39170,larceny,ROBBERY
39171,larceny,ROBBERY
39172,larceny,ROBBERY
39173,larceny,ROBBERY
39174,larceny,ROBBERY
39175,larceny,ROBBERY
39176,larceny,ROBBERY
39177,larceny,ROBBERY
39178,larceny,ROBBERY
39179,larceny,ROBBERY
39180,aggravated-assault,ROBBERY
39181,larceny,ROBBERY
39182,larceny,ROBBERY
39183,larceny,ROBBERY
39184,larceny,ROBBERY
39185,larceny,ROBBERY
39186,larceny,ROBBERY
39187,larceny,ROBBERY
39188,aggravated-assault,ASSAULT
39189,larceny,ROBBERY
39190,aggravated-assault,ASSAULT
39191,larceny,ROBBERY
39192,larceny,ROBBERY
39193,robbery,ROBBERY
39194,robbery,ROBBERY
39195,aggravated-assault,ASSAULT
39196,aggravated-assault,ASSAULT
39197,larceny,ROBBERY
39198,larceny,ROBBERY
39199,larceny,ROBBERY
39200,larceny,ROBBERY
39201,larceny,ROBBERY
39202,larceny,ROBBERY
39203,larceny,ROBBERY
39204,larceny,ROBBERY
39205,aggravated-assault,ASSAULT
39206,larceny,ROBBERY
39207,larceny,ROBBERY
39208,larceny,ROBBERY
39209,larceny,ROBBERY
39210,aggravated-assault,ROBBERY
39211,larceny,ROBBERY
39212,larceny,ROBBERY
39213,larceny,ROBBERY
39214,larceny,ROBBERY
39215,larceny,ROBBERY
39216,larceny,ROBBERY
39217,robbery,ROBBERY
39218,larceny,ROBBERY
39219,larceny,ROBBERY
39220,larceny,ROBBERY
39221,larceny,ROBBERY
39222,robbery,ROBBERY
39223,larceny,ROBBERY
39224,larceny,ROBBERY
39225,larceny,ROBBERY
39226,larceny,ROBBERY
39227,larceny,ROBBERY
39228,larceny,ROBBERY
39229,larceny,ROBBERY
39230,larceny,ROBBERY
39231,larceny,ROBBERY
39232,aggravated-assault,ASSAULT
39233,larceny,ROBBERY
39234,larceny,ROBBERY
39235,larceny,ROBBERY
39236,larceny,ROBBERY
39237,larceny,ROBBERY
39238,aggravated-assault,ROBBERY
39239,larceny,ROBBERY
39240,larceny,ROBBERY
39241,aggravated-assault,ROBBERY
39242,robbery,ROBBERY
39243,robbery,ROBBERY
39244,aggravated-assault,ASSAULT
39245,aggravated-assault,ASSAULT
39246,robbery,ROBBERY
39247,larceny,ROBBERY
39248,robbery,ROBBERY
39249,larceny,ROBBERY
39250,larceny,ROBBERY
39251,larceny,ROBBERY
39252,larceny,ROBBERY
39253,larceny,ROBBERY
39254,larceny,ROBBERY
39255,larceny,ROBBERY
39256,larceny,ROBBERY
39257,larceny,ROBBERY
39258,larceny,ROBBERY
39259,larceny,ROBBERY
39260,larceny,ROBBERY
39261,larceny,ROBBERY
39262,larceny,ROBBERY
39263,larceny,ROBBERY
39264,larceny,ROBBERY
39265,larceny,ROBBERY
39266,larceny,ROBBERY
39267,larceny,ROBBERY
39268,larceny,ROBBERY
39269,larceny,ROBBERY
39270,larceny,ROBBERY
39271,larceny,ROBBERY
39272,aggravated-assault,ROBBERY
39273,larceny,ROBBERY
39274,larceny,ROBBERY
39275,larceny,ROBBERY
39276,larceny,ROBBERY
39277,larceny,ROBBERY
39278,larceny,ROBBERY
39279,larceny,ROBBERY
39280,larceny,ROBBERY
39281,larceny,ROBBERY
39282,larceny,ROBBERY
39283,larceny,ROBBERY
